Region,Instance Type,Savings Plan Rate,Savings over On-Demand,On-Demand Rate,Database Edition,License Model,Service Code,Usage Type,Operation,Unit
ap-east-1,DMS Serverless 16 DCU,1.430571015,35%,2.2008784846,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepCapacityUsg:16,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless 192 DCU,17.16685218,35%,26.4105418154,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepCapacityUsg:192,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless 2 DCU,0.178821377,35%,0.2751098108,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepCapacityUsg:2,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless 256 DCU,22.88913624,35%,35.2140557538,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepCapacityUsg:256,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless 32 DCU,2.86114203,35%,4.4017569692,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepCapacityUsg:32,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless 384 DCU,34.33370436,35%,52.8210836308,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepCapacityUsg:384,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless 4 DCU,0.357642754,35%,0.5502196215,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepCapacityUsg:4,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless 64 DCU,5.72228406,35%,8.8035139385,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepCapacityUsg:64,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless 8 DCU,0.715285507,35%,1.1004392415,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepCapacityUsg:8,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless Multi-AZ 1 DCU,0.178821377,35%,0.2751098108,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepMultiAZCapacityUsg:1,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless Multi-AZ 128 DCU,22.88913624,35%,35.2140557538,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepMultiAZCapacityUsg:128,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless Multi-AZ 16 DCU,2.86114203,35%,4.4017569692,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepMultiAZCapacityUsg:16,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless Multi-AZ 192 DCU,34.33370436,35%,52.8210836308,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepMultiAZCapacityUsg:192,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless Multi-AZ 2 DCU,0.357642754,35%,0.5502196215,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepMultiAZCapacityUsg:2,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless Multi-AZ 256 DCU,45.77827248,35%,70.4281115077,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepMultiAZCapacityUsg:256,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless Multi-AZ 32 DCU,5.72228406,35%,8.8035139385,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepMultiAZCapacityUsg:32,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless Multi-AZ 384 DCU,68.66740872,35%,105.6421672615,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepMultiAZCapacityUsg:384,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless Multi-AZ 4 DCU,0.715285507,35%,1.1004392415,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepMultiAZCapacityUsg:4,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless Multi-AZ 64 DCU,11.44456812,35%,17.6070278769,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepMultiAZCapacityUsg:64,CreateDMSInstance,DCU-Hr
ap-east-1,DMS Serverless Multi-AZ 8 DCU,1.430571015,35%,2.2008784846,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,APE1-DMSServerlessRepMultiAZCapacityUsg:8,CreateDMSInstance,DCU-Hr
ap-east-1,DynamoDB Read Capacity Unit,0.000143264,12%,0.0001628,AmazonMCS,N/A,AmazonMCS,APE1-ReadCapacityUnit-Hrs,CommittedThroughput,ReadCapacityUnit-Hrs
ap-east-1,DynamoDB Read Request Unit,0.0000001271,18%,0.000000155,AmazonMCS,N/A,AmazonMCS,APE1-ReadRequestUnits,PayPerRequestThroughput,ReadRequestUnits
ap-east-1,DynamoDB Write Capacity Unit,0.00071632,12%,0.000814,AmazonMCS,N/A,AmazonMCS,APE1-WriteCapacityUnit-Hrs,CommittedThroughput,WriteCapacityUnit-Hrs
ap-east-1,DynamoDB Write Request Unit,0.0000006437,18%,0.000000785,AmazonMCS,N/A,AmazonMCS,APE1-WriteRequestUnits,PayPerRequestThroughput,WriteRequestUnits
ap-east-1,db.r7g.12xlarge,6.0592,20%,7.574,Aurora MySQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.12xl,CreateDBInstance:0014,Hrs
ap-east-1,db.r7g.16xlarge,8.0792,20%,10.099,Aurora MySQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.16xl,CreateDBInstance:0014,Hrs
ap-east-1,db.r7g.2xlarge,1.0096,20%,1.262,Aurora MySQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.2xl,CreateDBInstance:0014,Hrs
ap-east-1,db.r7g.4xlarge,2.02,20%,2.525,Aurora MySQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.4xl,CreateDBInstance:0014,Hrs
ap-east-1,db.r7g.8xlarge,4.04,20%,5.05,Aurora MySQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.8xl,CreateDBInstance:0014,Hrs
ap-east-1,db.r7g.large,0.2528,20%,0.316,Aurora MySQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.large,CreateDBInstance:0014,Hrs
ap-east-1,db.r7g.xlarge,0.5048,20%,0.631,Aurora MySQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.xl,CreateDBInstance:0014,Hrs
ap-east-1,Aurora Serverless v2 ACU,0.143,35%,0.22,Aurora MySQL (I/O Optimized),Open Source,AmazonRDS,APE1-Aurora:ServerlessV2Usage,CreateDBInstance:0016,ACU-Hr
ap-east-1,db.r7g.12xlarge,7.0416,20%,8.802,Aurora MySQL (I/O Optimized),Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.12xl,CreateDBInstance:0016,Hrs
ap-east-1,db.r7g.16xlarge,9.3888,20%,11.736,Aurora MySQL (I/O Optimized),Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.16xl,CreateDBInstance:0016,Hrs
ap-east-1,db.r7g.2xlarge,1.1736,20%,1.467,Aurora MySQL (I/O Optimized),Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.2xl,CreateDBInstance:0016,Hrs
ap-east-1,db.r7g.4xlarge,2.3472,20%,2.934,Aurora MySQL (I/O Optimized),Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.4xl,CreateDBInstance:0016,Hrs
ap-east-1,db.r7g.8xlarge,4.6944,20%,5.868,Aurora MySQL (I/O Optimized),Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.8xl,CreateDBInstance:0016,Hrs
ap-east-1,db.r7g.large,0.2936,20%,0.367,Aurora MySQL (I/O Optimized),Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.large,CreateDBInstance:0016,Hrs
ap-east-1,db.r7g.xlarge,0.5864,20%,0.733,Aurora MySQL (I/O Optimized),Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.xl,CreateDBInstance:0016,Hrs
ap-east-1,Aurora Serverless v2 ACU,0.1885,35%,0.29,Aurora MySQL (I/O Optimized) (I/O Optimized),Open Source,AmazonRDS,APE1-Aurora:ServerlessV2IOOptimizedUsage,CreateDBInstance:0016,ACU-Hr
ap-east-1,db.r7g.12xlarge,9.1544,20%,11.443,Aurora MySQL (I/O Optimized) (I/O Optimized),Open Source,AmazonRDS,APE1-InstanceUsageIOOptimized:db.r7g.12xl,CreateDBInstance:0016,Hrs
ap-east-1,db.r7g.16xlarge,12.2056,20%,15.257,Aurora MySQL (I/O Optimized) (I/O Optimized),Open Source,AmazonRDS,APE1-InstanceUsageIOOptimized:db.r7g.16xl,CreateDBInstance:0016,Hrs
ap-east-1,db.r7g.2xlarge,1.5256,20%,1.907,Aurora MySQL (I/O Optimized) (I/O Optimized),Open Source,AmazonRDS,APE1-InstanceUsageIOOptimized:db.r7g.2xl,CreateDBInstance:0016,Hrs
ap-east-1,db.r7g.4xlarge,3.0512,20%,3.814,Aurora MySQL (I/O Optimized) (I/O Optimized),Open Source,AmazonRDS,APE1-InstanceUsageIOOptimized:db.r7g.4xl,CreateDBInstance:0016,Hrs
ap-east-1,db.r7g.8xlarge,6.1024,20%,7.628,Aurora MySQL (I/O Optimized) (I/O Optimized),Open Source,AmazonRDS,APE1-InstanceUsageIOOptimized:db.r7g.8xl,CreateDBInstance:0016,Hrs
ap-east-1,db.r7g.large,0.3816,20%,0.477,Aurora MySQL (I/O Optimized) (I/O Optimized),Open Source,AmazonRDS,APE1-InstanceUsageIOOptimized:db.r7g.large,CreateDBInstance:0016,Hrs
ap-east-1,db.r7g.xlarge,0.7624,20%,0.953,Aurora MySQL (I/O Optimized) (I/O Optimized),Open Source,AmazonRDS,APE1-InstanceUsageIOOptimized:db.r7g.xl,CreateDBInstance:0016,Hrs
ap-east-1,db.r7g.12xlarge,12.1192,20%,15.149,Aurora MySQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.12xl,CreateDBInstance:0014,Hrs
ap-east-1,db.r7g.16xlarge,16.1584,20%,20.198,Aurora MySQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.16xl,CreateDBInstance:0014,Hrs
ap-east-1,db.r7g.2xlarge,2.02,20%,2.525,Aurora MySQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.2xl,CreateDBInstance:0014,Hrs
ap-east-1,db.r7g.4xlarge,4.04,20%,5.05,Aurora MySQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.4xl,CreateDBInstance:0014,Hrs
ap-east-1,db.r7g.8xlarge,8.0792,20%,10.099,Aurora MySQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.8xl,CreateDBInstance:0014,Hrs
ap-east-1,db.r7g.large,0.5048,20%,0.631,Aurora MySQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.large,CreateDBInstance:0014,Hrs
ap-east-1,db.r7g.xlarge,1.0096,20%,1.262,Aurora MySQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.xl,CreateDBInstance:0014,Hrs
ap-east-1,db.r7g.12xlarge,6.0592,20%,7.574,Aurora PostgreSQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.12xl,CreateDBInstance:0002,Hrs
ap-east-1,db.r7g.16xlarge,8.0792,20%,10.099,Aurora PostgreSQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.16xl,CreateDBInstance:0002,Hrs
ap-east-1,db.r7g.2xlarge,1.0096,20%,1.262,Aurora PostgreSQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.2xl,CreateDBInstance:0002,Hrs
ap-east-1,db.r7g.4xlarge,2.02,20%,2.525,Aurora PostgreSQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.4xl,CreateDBInstance:0002,Hrs
ap-east-1,db.r7g.8xlarge,4.04,20%,5.05,Aurora PostgreSQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.8xl,CreateDBInstance:0002,Hrs
ap-east-1,db.r7g.large,0.2528,20%,0.316,Aurora PostgreSQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.large,CreateDBInstance:0002,Hrs
ap-east-1,db.r7g.xlarge,0.5048,20%,0.631,Aurora PostgreSQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.xl,CreateDBInstance:0002,Hrs
ap-east-1,db.r7g.12xlarge,12.1192,20%,15.149,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.12xl,CreateDBInstance:0002,Hrs
ap-east-1,db.r7g.16xlarge,16.1584,20%,20.198,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.16xl,CreateDBInstance:0002,Hrs
ap-east-1,db.r7g.2xlarge,2.02,20%,2.525,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.2xl,CreateDBInstance:0002,Hrs
ap-east-1,db.r7g.4xlarge,4.04,20%,5.05,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.4xl,CreateDBInstance:0002,Hrs
ap-east-1,db.r7g.8xlarge,8.0792,20%,10.099,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.8xl,CreateDBInstance:0002,Hrs
ap-east-1,db.r7g.large,0.5048,20%,0.631,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.large,CreateDBInstance:0002,Hrs
ap-east-1,db.r7g.xlarge,1.0096,20%,1.262,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.xl,CreateDBInstance:0002,Hrs
ap-east-1,DocumentDB Serverless,0.07658,35%,0.1178153846,DocumentDB Serverless,AWS Native,AmazonDocDB,APE1-DocumentDB:ServerlessUsage,CreateDBInstance:0023,DCU-Hr
ap-east-1,DocumentDB Serverless,0.08421,35%,0.1295538462,DocumentDB Serverless,AWS Native,AmazonDocDB,APE1-DocumentDB:ServerlessIOOptimizedUsage,CreateDBInstance:0023,DCU-Hr
ap-east-1,DynamoDB Read Capacity Unit,0.000143264,12%,0.0001628,DynamoDB,AWS Native,AmazonDynamoDB,APE1-ReadCapacityUnit-Hrs,CommittedThroughput,ReadCapacityUnit-Hrs
ap-east-1,DynamoDB Read Capacity Unit,0.00017908,12%,0.0002035,DynamoDB,AWS Native,AmazonDynamoDB,APE1-IA-ReadCapacityUnit-Hrs,CommittedThroughput,ReadCapacityUnit-Hrs
ap-east-1,DynamoDB Read Request Unit,0.0000001599,18%,0.000000195,DynamoDB,AWS Native,AmazonDynamoDB,APE1-IA-ReadRequestUnits,PayPerRequestThroughput,ReadRequestUnits
ap-east-1,DynamoDB Read Request Unit,0.0000001271,18%,0.000000155,DynamoDB,AWS Native,AmazonDynamoDB,APE1-ReadRequestUnits,PayPerRequestThroughput,ReadRequestUnits
ap-east-1,DynamoDB Write Capacity Unit,0.00071632,12%,0.000814,DynamoDB,AWS Native,AmazonDynamoDB,APE1-WriteCapacityUnit-Hrs,CommittedThroughput,WriteCapacityUnit-Hrs
ap-east-1,DynamoDB Write Capacity Unit,0.00071632,12%,0.000814,DynamoDB,AWS Native,AmazonDynamoDB,APE1-ReplWriteCapacityUnit-Hrs,CommittedThroughput,ReplicatedWriteCapacityUnit-Hrs
ap-east-1,DynamoDB Write Capacity Unit,0.00089584,12%,0.001018,DynamoDB,AWS Native,AmazonDynamoDB,APE1-IA-ReplWriteCapacityUnit-Hrs,CommittedThroughput,ReplicatedWriteCapacityUnit-Hrs
ap-east-1,DynamoDB Write Capacity Unit,0.00089584,12%,0.001018,DynamoDB,AWS Native,AmazonDynamoDB,APE1-IA-WriteCapacityUnit-Hrs,CommittedThroughput,WriteCapacityUnit-Hrs
ap-east-1,DynamoDB Write Request Unit,0.0000008036,18%,0.00000098,DynamoDB,AWS Native,AmazonDynamoDB,APE1-IA-WriteRequestUnits,PayPerRequestThroughput,WriteRequestUnits
ap-east-1,DynamoDB Write Request Unit,0.0000006437,18%,0.000000785,DynamoDB,AWS Native,AmazonDynamoDB,APE1-ReplWriteRequestUnits,PayPerRequestThroughput,ReplicatedWriteRequestUnits
ap-east-1,DynamoDB Write Request Unit,0.0000008036,18%,0.00000098,DynamoDB,AWS Native,AmazonDynamoDB,APE1-IA-ReplWriteRequestUnits,PayPerRequestThroughput,ReplicatedWriteRequestUnits
ap-east-1,DynamoDB Write Request Unit,0.0000006437,18%,0.000000785,DynamoDB,AWS Native,AmazonDynamoDB,APE1-WriteRequestUnits,PayPerRequestThroughput,WriteRequestUnits
ap-east-1,APE1-CachedData:Valkey,0.0777,20%,0.097125,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-CachedData:Valkey,CreateServerlessCache,GB-Hours
ap-east-1,APE1-ElastiCacheProcessingUnits:Valkey,0.0000000022,20%,0.0000000027,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-ElastiCacheProcessingUnits:Valkey,CreateServerlessCache,ElastiCacheProcessingUnit
ap-east-1,cache.m7g.12xlarge,3.3072,20%,4.134,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-NodeUsage:cache.m7g.12xlarge,CreateCacheCluster:Valkey,Hrs
ap-east-1,cache.m7g.16xlarge,4.41024,20%,5.5128,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-NodeUsage:cache.m7g.16xlarge,CreateCacheCluster:Valkey,Hrs
ap-east-1,cache.m7g.2xlarge,0.55152,20%,0.6894,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-NodeUsage:cache.m7g.2xlarge,CreateCacheCluster:Valkey,Hrs
ap-east-1,cache.m7g.4xlarge,1.1024,20%,1.378,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-NodeUsage:cache.m7g.4xlarge,CreateCacheCluster:Valkey,Hrs
ap-east-1,cache.m7g.8xlarge,2.2048,20%,2.756,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-NodeUsage:cache.m7g.8xlarge,CreateCacheCluster:Valkey,Hrs
ap-east-1,cache.m7g.large,0.13768,20%,0.1721,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-NodeUsage:cache.m7g.large,CreateCacheCluster:Valkey,Hrs
ap-east-1,cache.m7g.xlarge,0.27544,20%,0.3443,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-NodeUsage:cache.m7g.xlarge,CreateCacheCluster:Valkey,Hrs
ap-east-1,cache.r7g.12xlarge,4.41256,20%,5.5157,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-NodeUsage:cache.r7g.12xlarge,CreateCacheCluster:Valkey,Hrs
ap-east-1,cache.r7g.16xlarge,5.88344,20%,7.3543,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-NodeUsage:cache.r7g.16xlarge,CreateCacheCluster:Valkey,Hrs
ap-east-1,cache.r7g.2xlarge,0.73544,20%,0.9193,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-NodeUsage:cache.r7g.2xlarge,CreateCacheCluster:Valkey,Hrs
ap-east-1,cache.r7g.4xlarge,1.47088,20%,1.8386,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-NodeUsage:cache.r7g.4xlarge,CreateCacheCluster:Valkey,Hrs
ap-east-1,cache.r7g.8xlarge,2.94168,20%,3.6771,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-NodeUsage:cache.r7g.8xlarge,CreateCacheCluster:Valkey,Hrs
ap-east-1,cache.r7g.large,0.18368,20%,0.2296,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-NodeUsage:cache.r7g.large,CreateCacheCluster:Valkey,Hrs
ap-east-1,cache.r7g.xlarge,0.36808,20%,0.4601,ElastiCache for Valkey,Open Source,AmazonElastiCache,APE1-NodeUsage:cache.r7g.xlarge,CreateCacheCluster:Valkey,Hrs
ap-east-1,db.r7g.12xlarge,6.0592,20%,7.574,MySQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.12xl,CreateDBInstance:0018,Hrs
ap-east-1,db.r7g.16xlarge,8.0792,20%,10.099,MySQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.16xl,CreateDBInstance:0018,Hrs
ap-east-1,db.r7g.2xlarge,1.0096,20%,1.262,MySQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.2xl,CreateDBInstance:0018,Hrs
ap-east-1,db.r7g.4xlarge,2.02,20%,2.525,MySQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.4xl,CreateDBInstance:0018,Hrs
ap-east-1,db.r7g.8xlarge,4.04,20%,5.05,MySQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.8xl,CreateDBInstance:0018,Hrs
ap-east-1,db.r7g.large,0.2528,20%,0.316,MySQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.large,CreateDBInstance:0018,Hrs
ap-east-1,db.r7g.xlarge,0.5048,20%,0.631,MySQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.xl,CreateDBInstance:0018,Hrs
ap-east-1,db.r7g.12xlarge,12.1192,20%,15.149,MySQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.12xl,CreateDBInstance:0018,Hrs
ap-east-1,db.r7g.16xlarge,16.1584,20%,20.198,MySQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.16xl,CreateDBInstance:0018,Hrs
ap-east-1,db.r7g.2xlarge,2.02,20%,2.525,MySQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.2xl,CreateDBInstance:0018,Hrs
ap-east-1,db.r7g.4xlarge,4.04,20%,5.05,MySQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.4xl,CreateDBInstance:0018,Hrs
ap-east-1,db.r7g.8xlarge,8.0792,20%,10.099,MySQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.8xl,CreateDBInstance:0018,Hrs
ap-east-1,db.r7g.large,0.5048,20%,0.631,MySQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.large,CreateDBInstance:0018,Hrs
ap-east-1,db.r7g.xlarge,1.0096,20%,1.262,MySQL Multi-AZ,Open Source,AmazonRDS,APE1-Multi-AZUsage:db.r7g.xl,CreateDBInstance:0018,Hrs
ap-east-1,db.r7g.12xlarge,9.5108,20%,11.8885,Neptune,AWS Native,AmazonNeptune,APE1-InstanceUsageIOOptimized:db.r7g.12xl,CreateDBInstance:0022,Hrs
ap-east-1,db.r7g.12xlarge,7.04504,20%,8.8063,Neptune,AWS Native,AmazonNeptune,APE1-InstanceUsage:db.r7g.12xl,CreateDBInstance:0022,Hrs
ap-east-1,db.r7g.16xlarge,9.39336,20%,11.7417,Neptune,AWS Native,AmazonNeptune,APE1-InstanceUsage:db.r7g.16xl,CreateDBInstance:0022,Hrs
ap-east-1,db.r7g.16xlarge,12.68104,20%,15.8513,Neptune,AWS Native,AmazonNeptune,APE1-InstanceUsageIOOptimized:db.r7g.16xl,CreateDBInstance:0022,Hrs
ap-east-1,db.r7g.2xlarge,1.17464,20%,1.4683,Neptune,AWS Native,AmazonNeptune,APE1-InstanceUsage:db.r7g.2xl,CreateDBInstance:0022,Hrs
ap-east-1,db.r7g.2xlarge,1.58584,20%,1.9823,Neptune,AWS Native,AmazonNeptune,APE1-InstanceUsageIOOptimized:db.r7g.2xl,CreateDBInstance:0022,Hrs
ap-east-1,db.r7g.4xlarge,3.17024,20%,3.9628,Neptune,AWS Native,AmazonNeptune,APE1-InstanceUsageIOOptimized:db.r7g.4xl,CreateDBInstance:0022,Hrs
ap-east-1,db.r7g.4xlarge,2.34832,20%,2.9354,Neptune,AWS Native,AmazonNeptune,APE1-InstanceUsage:db.r7g.4xl,CreateDBInstance:0022,Hrs
ap-east-1,db.r7g.8xlarge,6.34048,20%,7.9256,Neptune,AWS Native,AmazonNeptune,APE1-InstanceUsageIOOptimized:db.r7g.8xl,CreateDBInstance:0022,Hrs
ap-east-1,db.r7g.8xlarge,4.69664,20%,5.8708,Neptune,AWS Native,AmazonNeptune,APE1-InstanceUsage:db.r7g.8xl,CreateDBInstance:0022,Hrs
ap-east-1,db.r7g.large,0.29312,20%,0.3664,Neptune,AWS Native,AmazonNeptune,APE1-InstanceUsage:db.r7g.large,CreateDBInstance:0022,Hrs
ap-east-1,db.r7g.large,0.39568,20%,0.4946,Neptune,AWS Native,AmazonNeptune,APE1-InstanceUsageIOOptimized:db.r7g.large,CreateDBInstance:0022,Hrs
ap-east-1,db.r7g.xlarge,0.79288,20%,0.9911,Neptune,AWS Native,AmazonNeptune,APE1-InstanceUsageIOOptimized:db.r7g.xl,CreateDBInstance:0022,Hrs
ap-east-1,db.r7g.xlarge,0.58728,20%,0.7341,Neptune,AWS Native,AmazonNeptune,APE1-InstanceUsage:db.r7g.xl,CreateDBInstance:0022,Hrs
ap-east-1,Neptune Serverless NCU,0.1495,35%,0.23,Neptune Serverless,AWS Native,AmazonNeptune,APE1-Neptune:ServerlessUsage,CreateDBInstance:0022,NCU-hr
ap-east-1,Neptune Serverless NCU,0.2016,35%,0.3101538462,Neptune Serverless,AWS Native,AmazonNeptune,APE1-Neptune:ServerlessIOOptimizedUsage,CreateDBInstance:0022,NCU-hr
ap-east-1,APE1-Aurora:IO-OptimizedLimitlessACUUsage-Limitless,0.203,20%,0.25375,PostgreSQL,Open Source,AmazonRDS,APE1-Aurora:IO-OptimizedLimitlessACUUsage-Limitless,CreateDBInstance:0021,ACU-Hr
ap-east-1,Aurora Serverless v2 ACU,0.143,35%,0.22,PostgreSQL,Open Source,AmazonRDS,APE1-Aurora:ServerlessV2Usage,CreateDBInstance:0021,ACU-Hr
ap-east-1,db.r7g.12xlarge,7.0416,20%,8.802,PostgreSQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.12xl,CreateDBInstance:0021,Hrs
ap-east-1,db.r7g.16xlarge,9.3888,20%,11.736,PostgreSQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.16xl,CreateDBInstance:0021,Hrs
ap-east-1,db.r7g.2xlarge,1.1736,20%,1.467,PostgreSQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.2xl,CreateDBInstance:0021,Hrs
ap-east-1,db.r7g.4xlarge,2.3472,20%,2.934,PostgreSQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.4xl,CreateDBInstance:0021,Hrs
ap-east-1,db.r7g.8xlarge,4.6944,20%,5.868,PostgreSQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.8xl,CreateDBInstance:0021,Hrs
ap-east-1,db.r7g.large,0.2936,20%,0.367,PostgreSQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.large,CreateDBInstance:0021,Hrs
ap-east-1,db.r7g.xlarge,0.5864,20%,0.733,PostgreSQL,Open Source,AmazonRDS,APE1-InstanceUsage:db.r7g.xl,CreateDBInstance:0021,Hrs
